"lambda_40","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_41","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_42","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_43","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_44","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_45","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_46","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_47","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_48","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_49","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_50","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
"lambda_51","xBPd,DRIL1/2,FoxG,Zinc Finger (C2H2)-2 // Ci-ZF220,isl,Zinc Finger (C2H2)-25 // Ci-ZF241 // Ci-ZF306,Serum response factor,Zinc Finger (C2H2)-6 // Ci-ZF240,Achaete-Scute a-like2,Ci-ZF004,NK4,Tox/CAGF9,scalloped/TEF1"
